Year,State:,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error
2002,Montana,51843.57460000001,108887.34749999997,160730.92209999997,0.677451146782166,0.0011659690543854673
2002,Nebraska,88682.53160000002,140939.27399999992,229621.80559999993,0.6137887193758743,0.0010160506657139435
2002,Nevada,136899.5717,133788.30429999993,270687.87599999993,0.49425303518211494,0.000960963545497886
2002,New Hampshire,64770.55630000002,128997.66199999998,193768.2183,0.6657317857992606,0.0010716572691938603
2002,New Jersey,569848.0227999999,685594.4582000002,1255442.4810000001,0.5460978647575334,0.0004443425899736379
2002,New Mexico,85246.23829999998,139522.1952,224768.43349999998,0.6207374987110901,0.0010234256183279133
2002,New York,1185285.110199999,1345184.3154999986,2530469.4256999977,0.5315947712460045,0.0003136899971927333
2002,North Carolina,549524.5993999998,598659.3574000001,1148183.9567999998,0.5213967272879075,0.0004661935335871436
2002,North Dakota,35704.2274,78572.06110000004,114276.28850000004,0.6875622417506149,0.0013710702346371884
2002,Ohio,777851.7797000002,900636.741200001,1678488.5209000013,0.5365760504081862,0.0003848980329322623
2002,Oklahoma,230185.5915,306870.9896999999,537056.5811999999,0.571394151830943,0.0006752847161757008
2002,Oregon,128192.28530000005,331300.4000000002,459492.68530000024,0.7210134363372858,0.0006616434563980317
